78;10;17;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
79;10;17;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
80;10;17;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
81;11;17;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
82;11;17;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
83;11;17;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
84;11;17;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
85;11;17;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
86;11;17;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
87;11;17;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
88;11;17;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
89;12;17;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
90;12;17;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
91;12;17;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
92;12;17;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
93;12;17;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
94;12;17;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
95;12;17;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
96;12;17;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
97;13;13;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
98;13;13;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
99;13;13;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
100;13;13;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
101;13;13;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
102;13;13;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
103;13;13;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
104;13;13;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
105;14;13;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
106;14;13;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
107;14;13;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
108;14;13;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
109;14;13;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
110;14;13;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
111;14;13;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
112;14;13;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
113;15;18;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
114;15;18;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
115;15;18;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
116;15;18;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
117;15;18;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
118;15;18;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
119;15;18;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
120;15;18;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
121;16;19;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
122;16;19;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
123;16;19;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
124;16;19;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
125;16;19;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
126;16;19;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
127;16;19;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
128;16;19;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
129;17;13;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
130;17;13;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
131;17;13;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
132;17;13;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
133;17;13;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
134;17;13;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
135;17;13;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
136;17;13;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
137;18;6;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
138;18;6;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
139;18;6;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
140;18;6;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
141;18;6;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
142;18;6;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
143;18;6;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
144;18;6;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
145;19;25;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
146;19;25;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
147;19;25;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
148;19;25;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
149;19;25;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
150;19;25;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
151;19;25;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
152;19;25;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
153;20;27;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
154;20;27;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
155;20;27;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
156;20;27;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
157;20;27;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
158;20;27;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
159;20;27;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
160;20;27;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
161;21;26;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
162;21;26;2;50;2014-11-30 00:00:00;2015-01-30 00:00:00
163;21;26;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
164;21;26;4;1;2014-11-30 00:00:00;2015-01-30 00:00:00
165;21;26;5;1;2014-11-30 00:00:00;2015-01-30 00:00:00
166;21;26;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
167;21;26;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
168;21;26;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
169;22;32;1;100;2014-11-30 00:00:00;2015-01-30 00:00:00
170;22;32;2;100;2014-11-30 00:00:00;2015-01-30 00:00:00
171;22;32;3;100;2014-11-30 00:00:00;2015-01-30 00:00:00
172;22;32;4;50;2014-11-30 00:00:00;2015-01-30 00:00:00
173;22;32;5;50;2014-11-30 00:00:00;2015-01-30 00:00:00
174;22;32;6;1;2014-11-30 00:00:00;2015-01-30 00:00:00
175;22;32;7;1;2014-11-30 00:00:00;2015-01-30 00:00:00
176;22;32;8;1;2014-11-30 00:00:00;2015-01-30 00:00:00
